"ANOENC"	"NUMERO"	"CCAA"	"NUTS1"	"CAPROV"	"TAMAMU"	"DENSIDAD"	"CLAVE"	"CLATEO"	"FACTOR"	"NMIEMB"	"TAMANO"	"NMIEMSD"	"NMIEMHU"	"NMIEMIN"	"NMIEM1"	"NMIEM2"	"NMIEM3"	"NMIEM4"	"NMIEM5"	"NMIEM6"	"NMIEM7"	"NMIEM8"	"NMIEM9"	"NMIEM10"	"NMIEM11"	"NMIEM12"	"NMIEM13"	"NUMACTI"	"NUMINACTI"	"NUMOCU"	"NUMNOCU"	"NUMESTU"	"NUMNOESTU"	"NNINOSD"	"NHIJOSD"	"UC1"	"UC2"	"PF2TEO"	"PF2RECO"	"TIPHOGAR1"	"TIPHOGAR2"	"TIPHOGAR3"	"TIPHOGAR4"	"TIPHOGAR5"	"TIPHOGAR6"	"TIPHOGAR7"	"TIPHOGAR8"	"TIPHOGAR9"	"TIPHOGAR10"	"TIPHOGAR11"	"SITUOCUHOG"	"SITUACTHOG"	"NORDENSP"	"EDADSP"	"SEXOSP"	"PAISNACSP"	"NACIONASP"	"PAISSP"	"SITURESSP"	"ECIVILLEGALSP"	"NORDENCOSP"	"UNIONSP"	"CONVIVENCIASP"	"NORDENPASP"	"PAISPADRESP"	"NORDENMASP"	"PAISMADRESP"	"ESTUDIOSSP"	"ESTUDREDSP"	"SITUACTSP"	"SITUREDSP"	"OCUSP"	"JORNADASP"	"PERCEPSP"	"IMPEXACPSP"	"INTERINPSP"	"TRABAJO"	"OCUPA"	"OCUPARED"	"ACTESTB"	"ACTESTBRED"	"SITPROF"	"SECTOR"	"CONTRATO"	"TIPOCONT"	"SITSOCI"	"SITSOCIRE"	"REGTEN"	"TIPOEDIF"	"ZONARES"	"TIPOCASA"	"NHABIT"	"ANNOCON"	"SUPERF"	"AGUACALI"	"FUENAGUA"	"CALEF"	"FUENCALE"	"DISPOSIOV"	"NUMOVD"	"REGTENV1"	"MESESV1"	"DIASV1"	"AGUACV1"	"FUENACV1"	"CALEFV1"	"FUENCAV1"	"REGTENV2"	"MESESV2"	"DIASV2"	"AGUACV2"	"FUENACV2"	"CALEFV2"	"FUENCAV2"	"REGTENV3"	"MESESV3"	"DIASV3"	"AGUACV3"	"FUENACV3"	"CALEFV3"	"FUENCAV3"	"REGTENV4"	"MESESV4"	"DIASV4"	"AGUACV4"	"FUENACV4"	"CALEFV4"	"FUENCAV4"	"REGTENV5"	"MESESV5"	"DIASV5"	"AGUACV5"	"FUENACV5"	"CALEFV5"	"FUENCAV5"	"REGTENV6"	"MESESV6"	"DIASV6"	"AGUACV6"	"FUENACV6"	"CALEFV6"	"FUENCAV6"	"REGTENV7"	"MESESV7"	"DIASV7"	"AGUACV7"	"FUENACV7"	"CALEFV7"	"FUENCAV7"	"REGTENV8"	"MESESV8"	"DIASV8"	"AGUACV8"	"FUENACV8"	"CALEFV8"	"FUENCAV8"	"REGTENV9"	"MESESV9"	"DIASV9"	"AGUACV9"	"FUENACV9"	"CALEFV9"	"FUENCAV9"	"GASTOT"	"IMPUTGAS"	"GASTMON"	"GASTNOM1"	"GASTNOM2"	"GASTNOM3"	"GASTNOM4"	"CAPROP"	"CAJENA"	"PENSIO"	"DESEM"	"OTRSUB"	"RENTAS"	"OTROIN"	"FUENPRIN"	"FUENPRINRED"	"IMPEXAC"	"INTERIN"	"NUMPERI"	"COMIMH"	"COMISD"	"COMIHU"	"COMIINV"	"COMITOT"
2023	47	15	2	6	5	2	1	2	322.42263	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	2	2	1	59	1	1	1		1	2	2	1	1	99	1	99	1	3	2	1	1	1	1	1	1500	04	1	9	5	O	3	1	1	1	1	3	1	1	3	3	2	5	6	90	1	3	1	4	6																																																																	6646257.25	21.37	5226155.16				1420102.09	6	1	6	6	6	6	6	2	2	3000	07	2	28	0	0	0	28
2023	48	08	4	6	4	2	1	1	1311.003151	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	69	6	1	1		1	1	99		3	99	1	99	1	2	1	4	2	2		1	-9	02	1	9	5	Q	3	1	1	1	1	8	5	1	2	3	2	5	1	100	1	2	1	2	6																																																																	21015207.6	0	12962957.55				8052250.05	6	6	1	6	6	6	6	3	3	775	02	1	14	0	0	2	16
2023	49	02	2	1	1	1	1	1	948.349947	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	71	6	1	1		1	4	99		3	99	1	99	1	7	4	4	2	2		1	-9	05	1	2	2	Q	3	1	1	1	1	8	5	1	2	1	1	8	1	300	1	2	1	2	6																																																																	69921174.41	0	47786876.7				22134297.71	6	6	1	6	6	6	6	3	3	2248	05	1	14	0	0	0	14
2023	50	03	1	6	4	3	1	1	324.288243	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	79	1	1	1		1	2	2	1	1	99	1	99	1	3	2	4	2	2		1	828	02	1	6	4	A	1	2	-9	-9	-9	8	5	1	1	7	2	5	6	90	1	1	6		6																																																																	1629295.99	0	205647.38				1423648.61	6	6	1	6	6	6	6	3	3	1656	04	2	0	0	0	0	0
2023	51	15	2	6	3	1	2	2	241.150335	4	4	0	0	0	3	1	1	3	2	2	0	1	1	0	2	0	0	2	2	2	2	1	3	2	2	2.9	2.3	2	2	11	8	7	10	10	7	5	4	5	4	4	2	2	1	53	1	1	1		1	2	2	1	1	99	1	99	1	5	4	2	1	1	1	1	2000	05	1	7	4	C	2	1	6	1	1	1	1	2	4	3	2	5	1	90	1	2	1	2	6																																																																	21763113.22	0	20146895.03				1616218.19	6	1	6	6	6	6	6	2	2	3000	07	2	47	0	0	0	47
2023	52	02	2	1	1	1	1	1	371.874763	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	0	5	5	4	5	5	5	3	1	2	3	3	8	8	1	66	1	1	1		1	2	2	1	1	99	1	99	1	3	2	4	2	2		1	-9	02	1	5	3	I	3	1	6	1	1	8	5	3	3	3	2	3	6	45	1	1	6		6																																																																	6695284.77	4.26	6695284.77					6	6	1	6	6	6	6	3	3	1260	03	2	28	0	0	0	28
2023	53	09	5	1	1	1	2	2	1481.641708	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	46	6	1	1		1	1	99		3	99	1	99	1	7	4	1	1	1	1	1	-9	05	1	2	2	O	3	1	1	1	1	4	2	2	3	3	2	3	6	65	1	1	1	1	6																																																																	23039192.01	0	13139086.73			248915.81	9651189.47	6	1	6	6	6	6	6	2	2	2210	05	1	11	0	0	0	11
2023	54	17	2	1	1	1	1	1	156.899386	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	62	6	1	1		1	5	99		3	99	1	99	1	3	2	1	1	1	1	1	863	02	1	9	5	N	3	1	6	1	2	1	1	3	4	3	2	4	6	-9	1	2	1	2	6																																																																	1102799.3	0	1102799.3					6	1	6	6	6	6	6	2	2	863	02	1	14	0	0	0	14
2023	55	06	1	1	1	1	1	1	832.019271	2	2	0	0	0	2	0	0	2	0	2	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	1.7	1.5	1	1	12	12	10	7	8	4	8	4	3	5	6	-9	-9	1	26	6	4	2	3	1	1	99		3	99	4	99	4	4	3	1	1	1	2	1	800	02	1	4	3	H	3	1	1	1	2	4	2	3	4	3	2	4	6	80	1	2	6		6																																																																	10728304.7	0	10728304.7					6	1	6	6	6	6	1	2	2	1300	03	2	28	0	0	0	28
2023	56	12	1	6	1	1	2	2	436.036928	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	5	1	65	1	1	1		1	5	2	3	2	99	1	99	1	3	2	4	2	2		1	1200	03	1	3	2	J	3	1	6	1	1	8	5	3	4	3	2	4	6	75	1	1	6		6																																																																	8671865.29	0	8671865.29					6	6	1	6	6	6	6	3	3	1200	03	1	28	0	0	0	28
2023	57	10	5	1	1	1	1	1	3069.562059	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	31	1	1	1		1	1	99		3	99	1	99	1	5	4	1	1	1	1	1	2000	05	1	3	2	O	3	1	1	1	1	4	2	3	4	3	2	5	1	90	1	2	1	2	6																																																																	134657946.15	0	134657946.15					6	1	6	6	6	6	6	2	2	2000	05	1	13	0	0	0	13
2023	58	13	3	1	1	1	1	1	1291.581929	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	8	8	1	57	6	1	1		1	1	99		3	99	1	99	1	1	1	4	2	2		-9	-9	-9	1	5	3	G	3	2	-9	-9	-9	8	5	1	4	3	2	4	6	-9	1	1	1	1	6																																																																	16209513.05	56.95	6977810.32				9231702.73	6	6	1	6	6	6	6	3	3	2275	05	-9	14	0	0	0	14
2023	59	08	4	6	4	2	1	1	507.227004	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	2	2	2	47	6	1	1		1	5	1	3	2	99	1	99	1	5	4	1	1	1	1	1	-9	03	1	4	3	M	3	1	6	1	1	2	2	6	2	3	2	6	1	150	1	3	1	4	6																																																																	9315949.57	0	6411394.07				2904555.5	6	1	6	6	6	6	6	2	2	2636	06	2	26	0	0	3	29
2023	60	17	2	1	1	1	2	2	547.197296	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	45	6	3	2	3	1	5	99		3	99	3	99	3	7	4	1	1	1	1	1	-9	05	1	1	1	C	2	1	6	1	1	2	2	1	4	3	2	4	6	87	1	2	1	2	6																																																																	15109315.89	0	11933979.45				3175336.44	6	1	6	6	6	6	6	2	2	2263	05	1	14	0	0	0	14
2023	61	10	5	6	2	1	1	2	1095.976083	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	58	6	1	1		1	5	99		3	99	1	99	1	3	2	2	1	1	1	1	-9	02	1	5	3	R	3	1	1	1	2	3	1	1	3	3	2	4	6	72	1	1	1	1	6																																																																	12037392.97	0	7945657.01				4091735.96	6	1	6	6	6	6	6	2	2	849	02	1	14	0	0	2	16
2023	62	11	4	6	5	2	2	2	1067.10663	3	3	0	0	0	3	0	0	3	0	3	0	0	0	2	0	1	0	2	1	1	2	0	3	0	0	2.4	2	2	1	10	10	10	7	7	3	7	4	3	6	6	-9	-9	1	69	1	1	1		1	3	99		3	99	1	99	1	3	2	4	2	2		1	1700	04	1	3	2	M	3	1	6	1	1	8	5	1	2	7	2	6	6	200	1	4	1	4	6																																																																	19534579.79	47.11	11387088.78				8147491.01	6	1	1	6	6	6	6	3	3	2100	05	2	42	0	0	0	42
2023	63	01	6	6	3	2	1	1	2528.094494	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	85	6	1	1		1	3	99		3	99	1	99	1	7	4	4	2	2		1	3347	07	1	2	2	P	3	1	1	1	1	8	5	1	2	3	1	8	6	300	1	6	6		1	2	1	12	-9	1	1	6		1	12	-9	1	1	6																																																			110639823.4	68.71	34620526.58	3397759			72621537.82	6	6	1	6	6	1	6	3	3	3347	07	1	14	0	0	0	14
2023	64	08	4	6	5	3	1	2	420.277579	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	71	1	1	1		1	2	2	1	1	99	1	99	1	8	4	4	2	2		1	2683	06	1	2	2	P	3	1	1	1	1	8	5	1	2	7	2	8	1	300	1	4	1	4	1	2	1	12	-9	1	4	1	4	1	12	-9	1	3	6																																																			19726094.41	48.61	10138058.58				9588035.83	6	6	1	6	6	6	6	3	3	5133	08	2	28	0	0	0	28
2023	65	03	1	6	1	1	1	1	633.356009	4	4	0	0	0	2	2	2	2	2	2	1	1	0	0	2	0	0	2	2	2	2	0	4	2	2	2.7	2.1	1	1	8	8	7	10	10	6	5	3	5	4	4	2	2	2	40	6	1	1		1	2	1	1	1	99	1	99	1	7	4	1	1	1	1	1	3600	07	1	2	2	M	3	2	-9	-9	-9	5	3	3	4	3	2	6	6	120	1	2	1	2	6																																																																	35786469.72	0	35786469.72					1	6	6	6	6	1	6	1	1	8700	09	2	23	0	0	0	23
2023	66	14	6	6	2	2	1	1	409.730398	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	1	1	1	1	0	2	0	0	1.7	1.5	1	0	5	5	4	5	5	5	3	1	2	3	3	5	5	1	65	1	1	1		1	2	2	1	1	99	1	99	1	5	4	1	1	1	1	1	-9	-9	1	1	1	N	3	1	6	1	1	2	2	3	3	2	2	5	6	95	1	2	1	1	6																																																																	19491289.44	2.48	19491289.44					6	1	1	6	6	6	6	2	2	3958	07	2	28	0	0	0	28
2023	67	01	6	6	1	1	2	2	1528.198172	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	77	6	1	1		1	3	99		3	99	1	99	1	4	3	4	2	2		1	-9	03	1	5	3	Q	3	1	1	1	1	8	5	1	4	3	2	5	6	130	1	3	6		6																																																																	33509519.66	0	18715280.72				14794238.94	6	6	1	6	6	6	6	3	3	1209	03	1	14	0	0	0	14
2023	68	14	6	1	1	1	1	2	571.2647	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	2	1	0	2	1	2	1	0	3	0	0	2.4	2	2	0	12	12	10	7	7	10	8	4	3	6	6	2	2	1	51	1	1	1		1	2	2	1	1	99	1	99	1	3	2	1	1	1	1	1	1200	03	1	8	4	F	2	1	6	1	1	1	1	2	2	7	2	5	1	130	1	1	1	4	6																																																																	27916548.15	21.16	23355189.18				4561358.97	6	1	1	6	6	6	6	2	2	3300	07	3	0	0	0	0	0
2023	69	11	4	6	5	2	1	2	581.866369	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	51	1	1	1		1	5	99		3	99	1	99	1	3	2	1	1	1	1	1	-9	04	1	1	1	C	2	3	-9	-9	-9	5	3	1	1	7	2	6	1	120	1	1	1	4	6																																																																	6474482.94	0	3808909.81				2665573.13	1	6	6	6	6	6	6	1	1	1698	04	1	9	0	0	0	9
2023	70	01	6	6	5	1	2	2	1201.950939	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	1	1	1	1	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	5	5	1	64	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	-9	05	1	8	4	H	3	1	1	1	1	8	5	1	1	3	1	7	6	130	1	6	6		1	1	2	12	-9	1	1	6																																																										74970997.23	21.49	58861409.85	865404.68			15244182.7	6	1	1	6	6	6	6	3	3	3208	07	2	26	0	0	0	26
2023	71	14	6	6	3	2	1	1	862.06797	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	1	0	0	1	1	1	4	4	1	2	1	1	1	1	8	8	1	81	6	1	1		1	1	99		3	99	1	99	1	1	1	4	2	2		1	-9	01	1	9	5	T	3	1	6	1	2	8	5	5	4	3	2	5	6	80	1	3	6		6																																																																	10577935.43	43.49	5977933.16				4600002.27	6	6	1	6	1	6	6	3	3	364	01	1	14	0	0	0	14
2023	72	04	5	6	3	2	1	2	810.47813	3	3	0	0	0	2	1	1	2	1	2	0	1	0	0	2	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	7	7	6	9	9	7	4	3	5	4	4	2	2	2	49	1	1	1		1	1	1	3	2	99	1	99	1	4	3	1	1	1	1	1	1900	04	1	5	3	O	3	1	1	1	1	3	1	2	2	3	2	7	6	140	1	1	1	1	6																																																																	22904844.32	0	17351930.57				5552913.75	6	1	6	6	6	6	6	2	2	3000	07	2	39	0	0	0	39
2023	73	15	2	6	3	1	2	2	549.334978	1	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	34	1	1	1		1	1	99		3	99	1	99	1	6	4	1	1	1	1	1	1750	04	1	2	2	Q	3	1	1	1	2	4	2	3	4	3	2	3	1	70	1	2	1	2	6																																																																	8441320.5	0	8441320.5					6	1	6	6	6	6	6	2	2	1750	04	1	14	0	0	0	14
2023	74	03	1	1	1	1	1	1	555.718938	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	1	2	0	1	2	1	2	0	3	0	0	2.4	2	2	2	11	11	10	7	7	9	4	4	3	6	6	6	6	1	74	1	1	1		1	2	2	1	1	99	1	99	1	4	3	4	2	2		1	4800	07	1	1	1	F	2	3	-9	-9	-9	8	5	1	4	2	2	7	6	130	1	2	1	2	6																																																																	13610833.11	0	8231008.1				5379825.01	6	6	1	6	6	1	6	3	3	6900	08	2	42	0	0	0	42
2023	75	08	4	6	3	2	2	2	1194.928735	5	5	0	0	0	5	0	1	4	1	4	0	1	2	0	2	0	0	4	1	3	2	0	5	1	1	3.8	3	4	4	11	11	10	12	12	7	6	4	6	5	5	4	1	1	48	1	2	2	1	1	2	2	1	1	99	2	99	2	3	2	1	1	1	1	1	1200	03	1	6	4	A	1	1	6	1	1	6	3	2	4	3	2	6	6	98	1	1	1	4	6																																																																	15428658.55	0	10958179.22				4470479.33	6	1	6	6	6	6	6	2	2	2400	05	3	70	0	0	0	70
2023	76	09	5	1	1	1	1	1	3228.158939	4	4	0	0	0	4	0	0	4	0	4	0	0	2	0	2	0	0	2	2	2	2	2	2	2	2	3.1	2.5	3	3	11	11	7	10	10	8	5	4	5	4	4	2	2	2	52	6	1	1		1	5	1	2	2	99	1	99	1	7	4	1	1	1	1	1	1800	04	1	2	2	P	3	1	1	1	1	4	2	2	4	3	2	3	6	68	1	2	1	2	6																																																																	164705630.92	0	125606721.22				39098909.7	6	1	6	6	6	6	6	2	2	3300	07	2	44	0	0	0	44
2023	77	14	6	1	1	1	2	2	505.657189	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	1	1	0	2	0	2	0	2	0	0	1.7	1.5	1	0	5	5	4	5	5	5	3	1	2	3	3	8	8	1	85	1	1	1		1	2	2	1	1	99	1	99	1	1	1	4	2	2		1	1050	03	1	9	5	A	1	1	6	1	2	8	5	1	2	7	2	5	6	80	1	3	6		6																																																																	7061335.85	34.95	4963748.27				2097587.58	6	6	1	6	6	6	6	3	3	1050	03	1	28	0	0	0	28
2023	78	02	2	6	4	2	1	1	560.714508	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	2	79	6	1	1		1	2	1	1	1	99	1	99	1	2	1	4	2	2		1	-9	02	1	5	3	G	3	3	-9	-9	-9	8	5	1	4	1	1	6	6	180	1	4	1	4	6																																																																	26761845.47	0	19918510.6	644246.4			6199088.47	6	6	1	6	6	6	6	3	3	1214	03	2	28	0	0	42	70
2023	79	13	3	1	1	1	2	2	1392.958649	3	3	0	0	0	3	0	0	3	0	3	0	0	0	0	1	0	2	1	2	0	3	0	3	0	0	2.4	2	2	2	11	11	10	7	7	9	4	4	3	6	6	8	6	1	85	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	-9	02	1	3	2	F	2	2	-9	-9	-9	8	5	1	4	3	2	4	6	45	1	1	6		6																																																																	29074056.75	0	20728301.57				8345755.18	6	6	1	6	6	6	6	3	3	1245	03	2	42	0	0	0	42
2023	80	01	6	6	1	1	1	1	1542.348425	3	3	0	0	0	3	0	0	3	0	3	0	0	0	2	0	1	0	2	1	2	1	0	3	0	0	2.4	2	2	2	12	12	10	7	7	10	8	4	3	6	6	2	2	1	33	6	1	1		1	1	2	3	2	3	1	99	1	3	2	1	1	1	1	1	1250	03	1	5	3	I	3	1	6	1	1	1	1	2	4	3	2	5	6	78	1	3	6		6																																																																	48034922.4	16.71	40010687.53				8024234.87	6	1	1	6	6	6	6	2	2	3207	07	3	28	0	0	0	28
2023	81	04	5	6	3	2	1	1	2095.051471	3	3	0	0	0	2	1	1	2	1	2	1	0	0	1	1	0	0	1	2	1	2	0	3	1	1	2.2	1.8	1	0	7	7	6	9	9	6	4	3	5	4	4	5	5	1	36	1	4	2	3	1	2	2	1	1	99	4	99	4	5	4	1	1	1	1	1	1500	04	1	3	2	N	3	1	6	1	1	2	2	3	2	3	2	3	6	35	1	1	1	3	6																																																																	76860897.01	5.17	76860897.01					6	1	6	6	6	6	6	2	2	1500	04	1	14	0	0	0	14
2023	82	13	3	1	1	1	1	1	1364.982536	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	0	5	5	4	5	5	5	3	1	2	3	3	8	8	1	74	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	-9	02	1	9	5	I	3	1	6	1	1	8	5	4	4	3	2	4	1	60	1	2	1	2	6																																																																	18670440.88	8.24	18670440.88					6	6	1	6	6	6	6	3	3	804	02	1	28	0	0	0	28
2023	83	14	6	6	3	2	2	2	460.989333	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	0	2	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	69	1	1	1		1	2	2	1	1	99	1	99	1	4	3	4	2	2		1	920	02	1	1	1	H	3	3	-9	-9	-9	8	5	5	2	3	2	6	6	200	1	2	1	2	6																																																																	6802933.2	51.74	3283222.66				3519710.54	6	6	1	6	6	6	6	3	3	920	02	1	28	0	0	10	38
2023	84	09	5	6	4	2	1	2	2176.065796	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	1	0	1	0	3	0	3	1	2	1	1	2.4	2	2	1	12	12	10	9	9	2	8	4	5	5	5	8	8	1	61	1	1	1		1	1	99		3	99	1	3	1	3	2	7	2	2		1	-9	04	1	9	5	F	2	1	1	1	1	10	6	4	3	3	2	5	6	75	1	2	1	2	6																																																																	56151651.52	1.35	56151651.52					6	6	1	6	6	6	6	3	3	1686	04	1	37	0	0	0	37
2023	85	01	6	6	1	1	2	2	823.087749	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	0	2	0	2	0	2	0	0	1.7	1.5	1	1	5	5	4	5	5	5	3	1	2	3	3	8	8	1	71	1	1	1		1	2	2	1	1	99	1	99	1	2	1	4	2	2		1	2325	05	1	7	4	R	3	1	6	1	1	8	5	1	4	3	2	5	6	92	1	3	6		6																																																																	25977540.21	0	20338521.27				5639018.94	6	6	1	6	6	6	6	3	3	2325	05	1	28	0	0	0	28
2023	86	12	1	1	1	1	2	2	1382.467592	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	1	1	1	1	2	1	1	1	-9	-9	1	36	1	4	1		1	1	99		3	99	4	99	4	7	4	1	1	1	1	1	-9	02	1	5	3	G	3	1	6	1	1	1	1	3	4	3	2	5	6	90	1	3	6		6																																																																	16586081.5	0	16586081.5					6	1	6	6	6	6	6	2	2	910	02	1	12	0	0	0	12
2023	87	10	5	6	3	2	1	1	806.012044	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	1	2	1	2	1	2	1	1	2.4	2	1	1	11	11	6	9	9	8	4	4	5	4	4	5	5	1	60	1	1	1		1	2	2	1	1	99	1	99	1	3	2	1	1	1	1	1	-9	05	1	3	2	F	2	1	6	1	1	2	2	1	4	3	2	6	6	90	1	3	1	1	1	1	1	12	-9	1	1	6																																																										29872543.55	0	22278703.98				7593839.57	6	1	6	6	6	6	6	2	2	2171	05	1	26	0	0	3	29
2023	88	03	1	6	2	2	1	1	263.347974	3	3	0	0	0	3	0	0	3	0	3	0	0	1	0	2	0	0	2	1	2	1	1	2	1	1	2.4	2	2	2	11	11	6	9	9	8	4	4	5	4	4	2	2	1	59	1	1	1		1	2	2	1	1	99	1	99	1	4	3	1	1	1	1	1	-9	04	1	5	3	I	3	2	-9	-9	-9	5	3	1	4	3	2	5	6	82	1	2	1	2	1	1	1	12	-9	1	1	1	1																																																									11027532.58	0	7430380.13	349969.54			3247182.91	1	6	6	6	6	6	6	1	1	3467	07	2	34	0	0	0	34
2023	89	01	6	6	2	2	1	2	2264.893867	3	3	0	0	0	2	1	1	2	1	2	1	0	0	2	0	0	0	2	1	2	1	0	3	1	1	2.2	1.8	1	1	7	7	6	9	9	6	4	3	5	4	4	2	2	2	33	6	1	1		1	2	1	1	1	99	1	99	1	5	4	1	1	1	1	1	1200	03	1	4	3	C	2	1	6	1	1	2	2	2	2	3	2	4	1	86	1	6	6		6																																																																	71861263.33	1.32	60810034.41	951255.42			10099973.49	6	1	6	6	6	6	6	2	2	2140	05	2	42	0	0	0	42
2023	90	01	6	6	5	3	1	1	2901.712062	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	0	2	2	2	3	3	1	1	2	1	1	1	-9	-9	1	45	6	1	1		1	1	99		3	99	1	99	1	5	4	2	1	1	1	1	930	02	1	9	5	A	1	1	6	1	2	6	3	1	2	7	2	4	6	70	1	3	1	5	6																																																																	46212025.87	0	34756599.4				11455426.47	6	1	6	6	6	6	6	2	2	930	02	1	14	0	0	0	14
2023	91	09	5	6	1	1	1	1	1423.223827	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	2	0	0	2	0	2	0	0	2	0	0	1.7	1.5	1	1	6	6	5	6	6	5	3	2	2	3	3	2	2	1	55	1	1	1		1	2	2	1	1	99	1	99	1	6	4	1	1	1	1	1	-9	04	1	2	2	Q	3	1	6	1	1	2	2	1	2	3	2	4	6	100	1	2	1	2	6																																																																	64094040.71	0	52313473.06			1182107.3	10598460.35	6	1	6	6	6	6	6	2	2	3312	07	2	8	0	0	0	8
2023	92	04	5	6	5	2	1	1	568.666252	2	2	0	0	0	2	0	0	2	0	2	0	0	0	0	1	1	0	1	1	1	1	0	2	0	0	1.7	1.5	1	0	5	5	4	5	5	5	3	1	2	3	3	5	5	1	66	1	1	1		1	2	2	1	1	99	1	99	1	4	3	4	2	2		1	-9	03	1	1	1	H	3	1	1	1	1	8	5	1	1	3	2	4	6	230	1	1	1	3	6																																																																	29058118.11	5	23840877.07				5217241.04	6	1	1	6	6	6	6	2	2	2688	06	2	28	0	0	0	28
